"04368a56-c959-3e4b-8b3d-f4cc3538fea5","OFF CAMPUS",null
"86d1debf-3f3a-39b7-bc0d-976a4fa33862","ONLINE",null
"a8e50bfa-eb46-301c-be36-fd0009a1c6e8","0140","2339"
"409b3445-80fc-3ca2-a44e-f254ba48d5cd","0140","1170"
"f3e461eb-2025-3e51-8435-cedbee8569c4","0140","1180"
"21c51ad3-3a4a-30b1-a541-e4389fb1c52d","0140","2290"
"b841e5ac-6432-3bba-9037-384bc823f21f","0140","1175"
"35ad993c-ed15-3187-a6a8-acb148eae30a","0140","1100"
"4c1b3028-0b26-30ae-aaed-52b9b8b0057e","0140","3560"
"ed7c0b3a-eb68-3508-87ff-db8ea6d60e69","0140","1195"
"4e9c55b8-7c02-36c3-b907-3e832ea285e7","0545","4028"
"8e329fa1-f48f-346b-be36-d7dda7d8825c","0140","2120"
"aa6b0362-37aa-3a1e-ab36-3282907d2f27","0140","2167"
"9e771150-0a3c-3430-b5bd-fa3b8f352d36","0140","2080"
"da36e09d-d3bb-3962-9516-41a6f2936c75","0140","4580"
"7d4dd9b8-4a5a-3d7b-b66b-525583c0cb4f","0140","3335"
"ebf91d68-efdf-3884-b255-7f1fc082eb63","0140","2520"
"f9a8af23-959a-325b-96f3-4a6ce84f8af6","0050","0272"
"da40767c-63a1-3deb-bc7d-3dfafe36ea43","0054","0145"
"718eb41d-c5cc-3d2a-b7c6-7a59fb846b62","0470","0105"
"ed88ae25-f185-32d3-a380-d0221e671cc7","0050","0165"
"ac65a9e4-c30b-3264-acbd-7cf9320e8a0c","0470","0113"
"60d0fe52-9c1d-3696-910a-5473eb79c1b4","0046","5206"
"ec24d9cb-a768-36f9-ab99-13f3f1cace48","0084","1125"
"62749ef2-df18-332c-a2c3-16073a9956ed","0056","0B10"
"176b3e3d-c7a7-3f1f-be43-115a51019785","0408","1800"
"babe81ae-64cc-3b30-b6ee-cb0f21c79c88","0070","0125"
"a28479d5-33bc-38bf-a10a-cd8676dc4aec","0048","B102"
"ada0d619-4914-324c-aa44-b625ae4df2cf","0521","AB20"
"effa4252-8506-386c-82f9-f4530396abd2","0046","6210"
"51892abb-539b-3b23-af54-3edb8c5bb118","0053","0180"
"e8e7277a-bb91-3cb2-b21d-fe5b25515975","0047","S413"
"1dbb7ec5-ad5e-3dd6-8282-48b5bde09ec6","0521","A230"
"bb727bfb-2b48-3dfe-bc71-595509107c64","0521","A220"
"6c54ea01-d589-3379-b5b1-4d6ca34f488a","0521","A257"
"34d2c6bf-a685-3154-810c-f35db51bd417","0469","3650"
"7b517c8e-7d92-3485-b2a0-60511580456b","0046","6310"
"8a4cb3af-d668-39c1-b3d9-f685ab4b2550","0046","6224"
"6fdc736b-43b8-37df-8d25-055a47b915e1","0046","6113"
"3893134e-e1cf-33c3-a71c-06a3d1b3213d","0046","5230"
"643ec16b-ffa8-3402-8aa8-feeaa068565e","0046","6101"
"106c1051-d8ae-3e52-8558-feaea2e59e0e","0046","6228"
"6c0b393c-8208-34a0-bb41-4b4ec8292357","0046","6102"
"ade3cb16-8eff-3e21-802c-ad83cdabdd36","0046","6125"
"2865d1c4-3b34-3a05-a561-ac682349b30c","0046","6322"
"e5022bb4-4cc6-3483-912a-73a0d888d3d2","0046","6109"
"ec2d9737-0f76-3dc7-b8f3-e69ea51e1a9f","0046","4314"
"068013d8-092b-39ea-921d-d267132031a6","0046","6117"
"5acfb8fa-8860-34bf-b551-52c7730f0a7e","0046","6314"
"70300ce5-b6e0-308c-b232-7fcf14e464b5","0046","4322"
"4ed569c3-9915-39ba-aa67-2aab555b9b74","0046","6240"
"f09b19b1-6d32-306a-acb8-b3a5611f4706","0046","6232"
"1891f3d9-7735-3876-8b31-d4b430a2f4e5","0046","5128"
"fa2f94bb-ce31-3739-85a0-7323c9d45028","0084","2131"
"85af08dc-d1aa-3bec-a033-03fc1bde0d49","0205","0175"
"c5aac439-a567-3713-a204-09e6a4449c10","0084B","1144A"
"980c6a48-fcad-3313-b196-0cabd17f2ed9","0450","3150"
"75d9a16d-826d-39da-a5eb-1ce75f5d3ad1","0450","6225"
"d9d3d3c7-69cc-3c8e-b4e5-7d8d24c612ac","0469","6261"
"04bce8bd-3b70-32eb-90c7-504b02fdebbf","0469","7621"
"38d7f3df-55d7-3ec7-8e96-8ed00212db86","0469","6411"
"733e9e63-6e87-36f2-80cc-35515d9abd25","0469","6101"
"97daaecc-3f70-35b2-81d8-814f6d3b53b5","0469","6127"
"a6ebf587-b2ec-33f9-9fda-28c5fe839a8a","0469","6111"
"400a84a2-3fea-3762-be46-7a46964d33fc","0544","L160"
"ffaa055a-3717-3b2c-be67-8534a9d9bc82","0469","6365"
"d01c2d07-e58a-3c9f-a6fc-a18050ca34e1","0220","0155"
"7fd840fa-f174-3909-86cd-4b20b4d841ff","0469","6321"
"80a914f3-6a27-38d1-be2a-f3db5aa84463","0469","6231"
"d2c315a7-031f-30d4-94a9-5e18d7bc5db5","0520","0235"
"c2d2e99b-1ce4-33af-b1a6-7e7749e01342","0469","1131"
"d50d0163-58bc-30db-b89c-fee7327f55b9","0220","1274"
"f4ccf94a-5c59-3a6d-97e9-d44c4ca6a0fc","0469","1641"
"99f924fc-7c85-362b-bf8d-8172a0abf9f9","0482","0209"
"f82ec8c4-4ea6-39f3-933a-706968049a75","0154","0228"
"a4436f44-ffe7-391a-9da5-c62fe309cfdf","0482","0205"
"33f2c564-b237-3486-8b0b-01f316e18055","0482","0123"
"168b5e6e-9efc-3ebd-8fc3-0e7b08b552a6","0000","GA"
"33a1a7db-8d28-3de5-be6b-2b161238325c","0482","0104"
